name,party,organization_name,organization_address,food,amount,purpose
서청원,새누리당,팔도숯불조개구이,강문동 산5-1 해안상가 7.8호,한식,288000,화옹지구 대단위농업개발 관련 정책간담회
서청원,새누리당,평남집,서울 중구 장충동 1가 52-26번지,한식,73000,산입법 개정 관련 정책간담회
박명재,새누리당,평양면옥,서울시 강남구 논현66-2,한식,33000,결산소위 준비관련회의(3명)
강기정,새정치민주연합,포,서울특별시 영등포구 여의도동 여의도우체국 13-19 남중빌딩 2층 4호,기타,78000,식사비
박명재,새누리당,포구횟집,경북 포항시 북구 송라면 조사리 27-2,한식,15000,지역현안 관련 회의(2명)
김재원,새누리당,포석정식당,서울 동구 신천4동 294-6,한식,74000,
서청원,새누리당,포항물회,영등포구 영등포동 8가 31-22,한식,65000,시화지구 시우도수로 관련 정책간담회
김재원,새누리당,푸드아일랜드,서울 강남구 청담동 99-13 지층,일식,168000,
박대동,새누리당,푸주목,서울시 강동구 성내동 448-29,한식,62000,의원 및 수행원 식대
박민식,새누리당,푸주옥,서울시 용산구 한강대로 17길 11,한식,16000,부산출장식대
김재원,새누리당,플러스100,서울 영등포구 국회대로 70길 12,한식,74000,
김재원,새누리당,플러스100,서울 영등포구 국회대로 70길 12,한식,64000,
김재원,새누리당,플러스100,서울 영등포구 국회대로 70길 12,한식,192000,
김재원,새누리당,피자헛,서울 영등포구 여의도동 43-4,양식,158200,
박민식,새누리당,하노이의 아침,서울시 종로구 인사동,양식,20900,지역구 현안관련 간담회
박민식,새누리당,하누소,서울시 종로구 낙원동 272,한식,35000,지역현안관련 간담회
박민식,새누리당,하누소,서울시 종로구 낙원동 272,한식,45000,지역구 현안관련 간담회
심상정,정의당,하누소,서울 마포구 양천동 122,한식,348000,정책토론회 회의비(의원 외 15인)
서상기,새누리당,하동 섬진강 재첩국,대구 동구 신천4동 310-3,한식,13000,
박병석,더불어민주당,하동관,서울 영등포 은행로 3,한식,60000,
박병석,더불어민주당,하동관,서울 영등포 은행로 3,한식,60000,
박병석,더불어민주당,하동관,서울 영등포 은행로 3,한식,30000,
심상정,정의당,하롱베이의하루,서울 영등포 여의도17,베트남음식,27000,식대(의원 외 2인)
정갑윤,새누리당,한강,서울 영등포구 여의도동 12번지,한식,26000,식대
김재원,새누리당,한류관,서울 영등포구 여의도동금산빌딩,한식,131000,
김재원,새누리당,한류관,서울 영등포구 여의도동 금산빌딩,한식,112000,
이철우,새누리당,한류관,서울특별시 영등포구 국회대로 750,한식,125000,대정부질문 관련 간담회
이철우,새누리당,한류관,서울특별시 영등포구 국회대로 750,한식,288000,보수혁신 관련 간담회
박대동,새누리당,한마당,경기도 고양시 덕양구 행주외동 161-1,한식,83000,정무위 법안 소위 관련 간담회
박병석,더불어민주당,한마음면옥,대전 서구 도마2동 101-6,한식,35000,
박병석,더불어민주당,한마음면옥,대전 서구 도마2동 101-6,한식,50000,
박병석,더불어민주당,한마음면옥,대전 서구 도마2동 101-6,한식,120000,
박민식,새누리당,한미리,서울시 중구 청계천로 8,한식,238000,정보유출 대책회의
김관영,국민의당,한알천식당,대전 유성구 외삼동 448,한식,99000,"의원, 당직자 실무진 오찬간담회"
강기정,새정치민주연합,한양원,서울특별시 영등포구 여의도동 15-24,한식,137000,15세미만 단체보험허용 개정안 간담회의
심상정,정의당,한올에프엔에스국회회,서울 영등포구 의사당대로 1,한식,138000,의원단 회의비(의원 외 4인)
심상정,정의당,한올에프엔에스국회회,서울 영등포구 의사당대로 1,한식,36000,식대(의원 외 3인)
류성걸,새누리당,한우고깃간,충청북도 충주시 호암동 558-27,한식,92000,보좌진 간담회
박병석,더불어민주당,한울,서울 영등포구 외사당대로 1,한식,36000,국회 식당
박병석,더불어민주당,한울,서울 영등포구 의사당대로 1,한식,18000,국회 식당
박병석,더불어민주당,한울,서울 영등포구 의사당대로 1,한식,58000,국회 식당
박병석,더불어민주당,한울,서울 영등포구 의사당대로 1,한식,42000,국회 식당
박병석,더불어민주당,한울,서울 영등포구 의사당대로 1,한식,66000,국회 식당
박병석,더불어민주당,한울,서울 영등포구 의사당대로 1,한식,36000,국회 식당
박병석,더불어민주당,한울,서울 영등포구 의사당대로 1,한식,35000,국회 식당
박병석,더불어민주당,한울,서울 영등포구 의사당대로 1,한식,35000,국회 식당
박병석,더불어민주당,한울,서울 영등포구 의사당대로 1,한식,43000,국회 식당
박병석,더불어민주당,한울,서울 영등포구 의사당대로 1,한식,61000,국회 식당
박병석,더불어민주당,한울,서울 영등포구 의사당대로 1,한식,63000,국회 식당
박병석,더불어민주당,한울,서울 영등포구 의사당대로 1,한식,26000,
박병석,더불어민주당,한울,서울 영등포구 의사당대로 1,한식,45000,
박병석,더불어민주당,한울,서울 영등포구 의사당대로 1,한식,50000,국회 식당
박병석,더불어민주당,한울,서울 영등포구 의사당대로 1,한식,53000,국회 식당
박병석,더불어민주당,한울,서울 영등포구 의사당대로 1,한식,27000,국회 식당
박병석,더불어민주당,한울,서울 영등포구 의사당대로 1,한식,54000,국회 식당
박병석,더불어민주당,한울,서울 영등포구 의사당대로 1,한식,56000,국회 식당
박병석,더불어민주당,한울,서울 영등포구 의사당대로 1,한식,36000,국회 식당
박병석,더불어민주당,한울,서울 영등포구 의사당대로 1,한식,120000,국회 식당
박병석,더불어민주당,한울,서울 영등포구 의사당대로 1,한식,45000,국회 식당
박민식,새누리당,한울에프,서울시 영등포구 여의도동1,한식,51000,정무위 국정조사관련 회의
박민식,새누리당,한울에프,서울시 영등포구 여의도동1,한식,34000,상임위 현안관련 관계자 회의
박민식,새누리당,한울에프,서울시 영등포구 여의도동1,한식,18000,2015년도 예산관련 회의
박민식,새누리당,한울에프,서울시 영등포구 여의도동1,한식,61000,상임위 현안관련 회의
심상정,정의당,한울에프,서울시 영등포구 여의도동1,한식,35000,식대(의원 외 3인)
김관영,국민의당,한울에프엔에스,대덕구 상서동 829-1,한식,89000,"의원, 기자단 오찬간담회"
김관영,국민의당,한울에프엔에스,대덕구 상서동 829-1,한식,98000,"의원, 기자단 오찬간담회"
김관영,국민의당,한울에프엔에스 ,대덕구 상서동 829-1,한식,18000,"의원, 보좌진 식대 "
심상정,정의당,한울에프,서울시 영등포구 여의도동1,한식,329000,군인권 토론회 회의비(의원 포함 28인)
김관영,국민의당,한주면옥,영등포구 여의도동 50,한식,31000,"의원, 기자단 오찬간담회"
심상정,정의당,한주면옥,서울 영등포 여의도 50,한식,55000,식대(의원 외 4인)
김재원,새누리당,한화호텔앤드리조트,서울 중구 소공로 119,양식,34500,
김재원,새누리당,한화호텔앤드리조트,서울 중구 소공로 119,양식,66000,
김재원,새누리당,한화호텔앤드리조트,서울 중구 소공로 119,양식,66000,
김재원,새누리당,한화호텔앤드리조트,서울 중구 소공로 119,양식,996300,
박병석,더불어민주당,한화호텔앤드리조트,서울 중구 소공로 119,기타,160000,정무위자료 수집
김무성,새누리당,한화호텔엔드리조트,서울 중구 소공로 119,한식,138000,정책개발을 위한 국회의원과의 의정논의
김재원,새누리당,할매재첩국,서울 강남구 삼성로 308,한식,44000,
서상기,새누리당,함지산 돼지국밥,대구 북구 구암동 475-1,한식,51000,정책개발간담회
김재원,새누리당,핫썬치킨,서울 중구 서소문동 84,양식,112000,
류성걸,새누리당,해금강,대구광역시 동구 신암남로 133,한식,120000,보좌진 간담회
류성걸,새누리당,해금강,대구광역시 동구 신암남로 133,한식,169000,보좌진 간담회
류성걸,새누리당,해금강,대구광역시 동구 신암남로 133,한식,104000,보좌진 간담회
강기정,새정치민주연합,해담,광주 광산구 수완동 1096,한식,157000,정국현안관련 간담회
박병석,더불어민주당,해동토종칼국수,대전 서구 정림동 226-22,한식,29000,
강기정,새정치민주연합,해오름길,광주 북구 각화동 179-11,한식,77000,식사비
강기정,새정치민주연합,해오름길,광주 북구 각화동 179-11,한식,1830000,공직자 윤리법 재정안 간담회
강기정,새정치민주연합,해오름길,광주 북구 각화동 179-11,한식,188000,2014년 연말 지역 현안 정산 간담회
김재원,새누리당,해우리,서울특별시 영등포구 여의도동 16-2,한식,116000,
김재원,새누리당,해우리,서울특별시 영등포구 여의도동 16-2,한식,620000,
김재원,새누리당,해우리,서울특별시 영등포구 여의도동 16-2,한식,607200,
김태호,새누리당 ,해우리,서울특별시 영등포구 여의도동 16-2,한식,326300,정책 간담회
김태호,새누리당 ,해우리,서울특별시 영등포구 여의도동 16-2,한식,543500,정책 간담회
류성걸,새누리당,해우리,서울특별시 영등포구 여의도동 16-2,한식,214500,기자 간담회
류성걸,새누리당,해우리,서울특별시 영등포구 여의도동 16-2,한식,346700,기자 간담회
박민식,새누리당,해우리,서울특별시 영등포구 여의도동 16-2,한식,236000,언론기자 간담회
류성걸,새누리당,해우리,서울특별시 영등포구 여의도동 16-2,일식,503900,예산 간담회
류성걸,새누리당,해우리,서울특별시 영등포구 여의도동 16-2,일식,430000,정책 간담회
서청원,새누리당,해우리,서울 영등포구 여의도동 16-2 1층,한식,158000,국정감사 사전준비회의
김재원,새누리당,해우리아이에프씨점,서울 영등포구 국제금융로 10 지하3층341호,한식,79800,
박명재,새누리당,해천대게킹크랩,경기도 안양시 동안구 관양동,한식,123000,규제개혁 관련 회의(4명)
김재원,새누리당,해피원,서울 강남구 테헤란로4길 15,기타,1790000,
김재원,새누리당,행복한마음,서울 종로구 통의동 35-14,한식,349000,
박명재,새누리당,행복한샘,경기도 과천시 갈현동 14-6 1층,한식,104000,관세청 국정감사 관련 회의(3명)
박대동,새누리당,향림,서울 서초구 서초동 1706-11,한식,117000,정무위 현안관련 간담회
정갑윤,새누리당,향미정,서울 종로구 내자동 148번지 2층,한식,27000,식대
강기정,새정치민주연합,호수음식점,광주 북구 중흥1동 224-80,한식,21000,식사비
강기정,새정치민주연합,호수음식점,광주 북구 중흥1동 224-80,한식,49000,식사비
강기정,새정치민주연합,호수음식점,광주 북구 중흥1동 224-80,한식,21000,식사비
정갑윤,새누리당,호식이두마리치킨,서울 영등포구 영신로 45길 12,기타,39000,식대
심상정,정의당,호아센서여의도점,서울 영등포구 여의도동 13-21,베트남음식,19000,식대(의원 외 1인)
김재원,새누리당,호텔신라,서울 중구 장충동2가 202,양식,38997,
김재원,새누리당,호텔인터시티,대전 유성구 온천로 92,양식,242000,
김관영,국민의당,혼복집,영등포구 여의도동 14-11 대하빌딩 지하 1층,한식,120000,"의원, 기자단 오찬 간담회"
김관영,국민의당,혼복집,영등포구 여의도동 14-11 대하빌딩 지하 1층,한식,170000,"의원, 지방지 기자단 오찬간담회"
김관영,국민의당,혼복집,영등포구 여의도동 14-11 대하빌딩 지하 1층,한식,144000,"의원, 인터넷 기자단 오찬 간담회"
김관영,국민의당,혼복집,영등포구 여의도동 14-11 대하빌딩 지하 1층,한식,150000,"의원, 중앙지 기자 오찬 간담회"
김관영,국민의당,혼복집,영등포구 여의도동 14-11 대하빌딩 지하 1층,한식,185000,"의원, 기자단 오찬 간담회"
김관영,국민의당,혼복집,영등포구 여의도동 14-11 대하빌딩 지하 1층,한식,210000,"의원, 기자간담회"
김관영,국민의당,혼복집,영등포구 여의도동 14-11 대하빌딩 지하 1층,한식,19000,"의원, 보좌진 식대"
김관영,국민의당,혼복집,영등포구 여의도동 14-11 대하빌딩 지하 1층,한식,252000,"의원, 언론사 반장단 오찬간담회"
김관영,국민의당,혼복집,영등포구 여의도동 14-11 대하빌딩 지하 1층,한식,199000,"의원, 중앙지 기자단 오찬간담회"
