idx,name_kr,party,when_elected,cat,total,attend,absence,leave
102,박주선,무소속,"3선( 16대 , 18대 , 19대 )",교육문화체육관광위원회,631,534,61,36
102,박주선,무소속,"3선( 16대 , 18대 , 19대 )",예산결산특별위원회,144,99,18,27
102,박주선,무소속,"3선( 16대 , 18대 , 19대 )",외교통일위원회,684,441,135,108
587,박지원,더불어민주당,"3선( 14대 , 18대 , 19대 )",본회의,135,99,0,36
587,박지원,더불어민주당,"3선( 14대 , 18대 , 19대 )",남북관계발전특별위원회,18,18,0,0
587,박지원,더불어민주당,"3선( 14대 , 18대 , 19대 )",정보위원회,387,287,100,0
587,박지원,더불어민주당,"3선( 14대 , 18대 , 19대 )",법제사법위원회,1748,1513,217,18
587,박지원,더불어민주당,"3선( 14대 , 18대 , 19대 )",국회운영위원회,144,99,45,0
820,박창식,새누리당,초선( 19대 ),본회의,135,94,41,0
820,박창식,새누리당,초선( 19대 ),평창동계올림픽및국제경기대회지원특별위원회,27,18,9,0
820,박창식,새누리당,초선( 19대 ),국회운영위원회,144,108,36,0
820,박창식,새누리당,초선( 19대 ),교육문화체육관광위원회,973,757,216,0
820,박창식,새누리당,초선( 19대 ),예산결산특별위원회,72,45,27,0
820,박창식,새누리당,초선( 19대 ),미래창조과학방송통신위원회,315,288,27,0
741,박혜자,더불어민주당,초선( 19대 ),본회의,135,126,9,0
741,박혜자,더불어민주당,초선( 19대 ),중동호흡기증후군대책특별위원회,81,72,0,9
741,박혜자,더불어민주당,초선( 19대 ),여성가족위원회,226,225,0,1
741,박혜자,더불어민주당,초선( 19대 ),예산결산특별위원회,189,144,45,0
741,박혜자,더불어민주당,초선( 19대 ),평창동계올림픽및국제경기대회지원특별위원회,190,127,9,54
741,박혜자,더불어민주당,초선( 19대 ),교육문화체육관광위원회,1386,1313,36,37
741,박혜자,더불어민주당,초선( 19대 ),대법관(김소영)임명동의에관한인사청문특별위원회,27,27,0,0
741,박혜자,더불어민주당,초선( 19대 ),윤리특별위원회,81,45,18,18
710,박홍근,더불어민주당,초선( 19대 ),본회의,135,135,0,0
710,박홍근,더불어민주당,초선( 19대 ),남북관계및교류협력발전특별위원회,63,63,0,0
710,박홍근,더불어민주당,초선( 19대 ),헌법재판소장(박한철)임명동의에관한인사청문특별위원회,35,35,0,0
710,박홍근,더불어민주당,초선( 19대 ),학교폭력대책특별위원회,18,18,0,0
710,박홍근,더불어민주당,초선( 19대 ),헌법재판소재판관후보자를겸하는헌법재판소장(이동흡)임명동의에관한인사청문특별위원회,36,27,9,0
710,박홍근,더불어민주당,초선( 19대 ),교육문화체육관광위원회,1388,1352,27,9
710,박홍근,더불어민주당,초선( 19대 ),동북아역사왜곡대책특별위원회,135,135,0,0
863,배덕광,새누리당,초선( 19대 ),본회의,135,117,0,18
863,배덕광,새누리당,초선( 19대 ),미래창조과학방송통신위원회,513,459,18,36
831,배재정,더불어민주당,초선( 19대 ),본회의,135,126,0,9
831,배재정,더불어민주당,초선( 19대 ),동북아역사왜곡대책특별위원회,280,145,27,108
831,배재정,더불어민주당,초선( 19대 ),미래창조과학방송통신위원회,315,261,36,18
831,배재정,더불어민주당,초선( 19대 ),교육문화체육관광위원회,982,919,45,18
831,배재정,더불어민주당,초선( 19대 ),예산결산특별위원회,242,197,27,18
831,배재정,더불어민주당,초선( 19대 ),공무원연금개혁특별위원회,108,72,18,18
832,백군기,더불어민주당,초선( 19대 ),본회의,135,135,0,0
832,백군기,더불어민주당,초선( 19대 ),군인권개선및병영문화혁신특별위원회,109,100,9,0
832,백군기,더불어민주당,초선( 19대 ),국회운영위원회,476,449,18,9
832,백군기,더불어민주당,초선( 19대 ),지방자치발전특별위원회,63,54,0,9
832,백군기,더불어민주당,초선( 19대 ),예산결산특별위원회,135,126,9,0
832,백군기,더불어민주당,초선( 19대 ),국방위원회,1188,1152,9,27
591,백재현,더불어민주당,"재선( 18대 , 19대 )",본회의,135,135,0,0
591,백재현,더불어민주당,"재선( 18대 , 19대 )",지방재정특별위원회,36,36,0,0
591,백재현,더불어민주당,"재선( 18대 , 19대 )",산업통상자원위원회,525,469,56,0
591,백재현,더불어민주당,"재선( 18대 , 19대 )",여성가족위원회,260,215,45,0
591,백재현,더불어민주당,"재선( 18대 , 19대 )",예산결산특별위원회,162,135,27,0
591,백재현,더불어민주당,"재선( 18대 , 19대 )",남북관계발전특별위원회,18,18,0,0
591,백재현,더불어민주당,"재선( 18대 , 19대 )",평창동계올림픽및국제경기대회지원특별위원회,117,99,18,0
591,백재현,더불어민주당,"재선( 18대 , 19대 )",정치개혁특별위원회,209,191,18,0
591,백재현,더불어민주당,"재선( 18대 , 19대 )",안전행정위원회,963,855,99,9
389,변재일,더불어민주당,"3선( 17대 , 18대 , 19대 )",본회의,135,135,0,0
389,변재일,더불어민주당,"3선( 17대 , 18대 , 19대 )",국토교통위원회,1164,1074,63,27
389,변재일,더불어민주당,"3선( 17대 , 18대 , 19대 )",예산결산특별위원회,180,120,33,27
791,부좌현,더불어민주당,초선( 19대 ),본회의,135,135,0,0
791,부좌현,더불어민주당,초선( 19대 ),산업통상자원위원회,1315,1243,56,16
791,부좌현,더불어민주당,초선( 19대 ),세월호침몰사고의진상규명을위한국정조사특별위원회,117,99,9,9
791,부좌현,더불어민주당,초선( 19대 ),예산결산특별위원회,189,144,36,9
791,부좌현,더불어민주당,초선( 19대 ),창조경제활성화특별위원회,99,72,18,9
791,부좌현,더불어민주당,초선( 19대 ),남북관계발전특별위원회,9,9,0,0
791,부좌현,더불어민주당,초선( 19대 ),국회운영위원회,398,342,36,20
855,서기호,정의당,초선( 19대 ),본회의,135,126,9,0
855,서기호,정의당,초선( 19대 ),지속가능발전특별위원회,54,36,9,9
855,서기호,정의당,초선( 19대 ),법제사법위원회,1749,1650,63,36
855,서기호,정의당,초선( 19대 ),대법관(이기택)임명동의에관한인사청문특별위원회,27,18,9,0
855,서기호,정의당,초선( 19대 ),대법관(박상옥)임명동의에관한인사청문특별위원회,27,18,9,0
855,서기호,정의당,초선( 19대 ),헌법재판소재판관후보자를겸하는헌법재판소장(이동흡)임명동의에관한인사청문특별위원회,36,36,0,0
855,서기호,정의당,초선( 19대 ),윤리특별위원회,80,71,0,9
855,서기호,정의당,초선( 19대 ),서민주거복지특별위원회,100,81,9,10
855,서기호,정의당,초선( 19대 ),사법제도개혁특별위원회,80,71,9,0
855,서기호,정의당,초선( 19대 ),대법관(김소영)임명동의에관한인사청문특별위원회,27,27,0,0
855,서기호,정의당,초선( 19대 ),예산결산특별위원회,189,135,45,9
342,서상기,새누리당,"3선( 17대 , 18대 , 19대 )",본회의,135,135,0,0
342,서상기,새누리당,"3선( 17대 , 18대 , 19대 )",정보위원회,252,252,0,0
342,서상기,새누리당,"3선( 17대 , 18대 , 19대 )",교육문화체육관광위원회,756,576,171,9
342,서상기,새누리당,"3선( 17대 , 18대 , 19대 )",미래창조과학방송통신위원회,549,477,72,0
342,서상기,새누리당,"3선( 17대 , 18대 , 19대 )",예산결산특별위원회,189,171,18,0
709,서영교,더불어민주당,초선( 19대 ),본회의,135,135,0,0
709,서영교,더불어민주당,초선( 19대 ),감사원장(황찬현)임명동의에관한인사청문특별위원회,36,27,9,0
709,서영교,더불어민주당,초선( 19대 ),사법제도개혁특별위원회,81,63,0,18
709,서영교,더불어민주당,초선( 19대 ),헌법재판소재판관후보자를겸하는헌법재판소장(이동흡)임명동의에관한인사청문특별위원회,36,36,0,0
709,서영교,더불어민주당,초선( 19대 ),법제사법위원회,1745,1673,36,36
709,서영교,더불어민주당,초선( 19대 ),대법관(권순일)임명동의에관한인사청문특별위원회,27,9,0,18
709,서영교,더불어민주당,초선( 19대 ),예산결산특별위원회,134,134,0,0
709,서영교,더불어민주당,초선( 19대 ),아동.여성대상성폭력대책특별위원회,36,36,0,0
709,서영교,더불어민주당,초선( 19대 ),국회운영위원회,336,318,0,18
709,서영교,더불어민주당,초선( 19대 ),국회쇄신특별위원회,45,45,0,0
709,서영교,더불어민주당,초선( 19대 ),대법관(이기택)임명동의에관한인사청문특별위원회,27,18,9,0
725,서용교,새누리당,초선( 19대 ),본회의,135,126,0,9
725,서용교,새누리당,초선( 19대 ),지속가능발전특별위원회,90,54,9,27
725,서용교,새누리당,초선( 19대 ),예산결산특별위원회,171,162,9,0
725,서용교,새누리당,초선( 19대 ),학교폭력대책특별위원회,18,18,0,0
725,서용교,새누리당,초선( 19대 ),정치쇄신특별위원회,45,36,9,0
725,서용교,새누리당,초선( 19대 ),국회운영위원회,207,198,9,0
725,서용교,새누리당,초선( 19대 ),환경노동위원회,774,675,63,36
725,서용교,새누리당,초선( 19대 ),교육문화체육관광위원회,622,567,45,10
115,서청원,새누리당,"7선( 11대 , 13대 , 14대 , 15대 , 16대 , 18대 , 19대 )",본회의,135,112,14,9
115,서청원,새누리당,"7선( 11대 , 13대 , 14대 , 15대 , 16대 , 18대 , 19대 )",안전행정위원회,758,451,307,0
117,설훈,더불어민주당,"3선( 15대 , 16대 , 19대 )",본회의,135,121,9,5
117,설훈,더불어민주당,"3선( 15대 , 16대 , 19대 )",남북관계발전특별위원회,27,27,0,0
117,설훈,더불어민주당,"3선( 15대 , 16대 , 19대 )",평창동계올림픽및국제경기대회지원특별위원회,9,9,0,0
117,설훈,더불어민주당,"3선( 15대 , 16대 , 19대 )",교육문화체육관광위원회,622,604,18,0
117,설훈,더불어민주당,"3선( 15대 , 16대 , 19대 )",기획재정위원회,675,630,45,0
821,손인춘,새누리당,초선( 19대 ),본회의,135,125,5,5
821,손인춘,새누리당,초선( 19대 ),태안유류피해대책특별위원회,36,27,9,0
821,손인춘,새누리당,초선( 19대 ),국회운영위원회,252,216,9,27
821,손인춘,새누리당,초선( 19대 ),여성가족위원회,10,10,0,0
821,손인춘,새누리당,초선( 19대 ),허베이스피리트호유류피해대책특별위원회,45,45,0,0
821,손인춘,새누리당,초선( 19대 ),국방위원회,1188,1089,27,72
818,송영근,새누리당,초선( 19대 ),본회의,135,108,27,0
818,송영근,새누리당,초선( 19대 ),군인권개선및병영문화혁신특별위원회,45,45,0,0
818,송영근,새누리당,초선( 19대 ),국가정보원등국가기관의정치적중립성강화를위한제도개선특별위원회,90,90,0,0
818,송영근,새누리당,초선( 19대 ),국방위원회,1188,1179,0,9
793,송호창,더불어민주당,초선( 19대 ),본회의,135,135,0,0
793,송호창,더불어민주당,초선( 19대 ),국회운영위원회,81,81,0,0
793,송호창,더불어민주당,초선( 19대 ),미래창조과학방송통신위원회,547,448,36,63
793,송호창,더불어민주당,초선( 19대 ),국가정보원등국가기관의정치적중립성강화를위한제도개선특별위원회,90,72,9,9
793,송호창,더불어민주당,초선( 19대 ),정무위원회,792,711,27,54
793,송호창,더불어민주당,초선( 19대 ),국무총리실산하민간인불법사찰및증거인멸사건의진상규명을위한국정조사특별위원회,18,9,9,0
793,송호창,더불어민주당,초선( 19대 ),예산결산특별위원회,191,182,0,9
824,신경림,새누리당,초선( 19대 ),본회의,135,126,0,9
824,신경림,새누리당,초선( 19대 ),보건복지위원회,1278,1197,54,27
824,신경림,새누리당,초선( 19대 ),여성가족위원회,261,261,0,0
824,신경림,새누리당,초선( 19대 ),중동호흡기증후군대책특별위원회,81,54,27,0
715,신경민,더불어민주당,초선( 19대 ),본회의,135,135,0,0
715,신경민,더불어민주당,초선( 19대 ),외교통일위원회,451,378,55,18
715,신경민,더불어민주당,초선( 19대 ),법제사법위원회,459,432,18,9
715,신경민,더불어민주당,초선( 19대 ),미래창조과학방송통신위원회,360,297,9,54
715,신경민,더불어민주당,초선( 19대 ),방송공정성특별위원회,150,108,24,18
715,신경민,더불어민주당,초선( 19대 ),정보위원회,325,306,19,0
715,신경민,더불어민주당,초선( 19대 ),국가정보원댓글의혹사건등의진상규명을위한국정조사특별위원회,102,93,9,0
126,신계륜,더불어민주당,"4선( 14대 , 16대 , 17대 , 19대 )",본회의,135,122,13,0
126,신계륜,더불어민주당,"4선( 14대 , 16대 , 17대 , 19대 )",환경노동위원회,774,774,0,0
126,신계륜,더불어민주당,"4선( 14대 , 16대 , 17대 , 19대 )",기획재정위원회,514,433,72,9
127,신기남,더불어민주당,"4선( 15대 , 16대 , 17대 , 19대 )",본회의,135,131,4,0
127,신기남,더불어민주당,"4선( 15대 , 16대 , 17대 , 19대 )",국토교통위원회,1170,1062,36,72
127,신기남,더불어민주당,"4선( 15대 , 16대 , 17대 , 19대 )",국가정보원댓글의혹사건등의진상규명을위한국정조사특별위원회,99,99,0,0
722,신동우,새누리당,초선( 19대 ),본회의,135,126,9,0
722,신동우,새누리당,초선( 19대 ),지방자치발전특별위원회,63,54,9,0
722,신동우,새누리당,초선( 19대 ),예산재정개혁특별위원회,63,54,9,0
722,신동우,새누리당,초선( 19대 ),미래창조과학방송통신위원회,9,9,0,0
722,신동우,새누리당,초선( 19대 ),국무총리후보자(정홍원)에관한인사청문특별위원회,45,45,0,0
722,신동우,새누리당,초선( 19대 ),국회운영위원회,270,261,0,9
722,신동우,새누리당,초선( 19대 ),정무위원회,1368,1305,63,0
878,신문식,더불어민주당,초선( 19대 ),본회의,125,121,0,4
878,신문식,더불어민주당,초선( 19대 ),농림축산식품해양수산위원회,225,216,0,9
516,신상진,새누리당,"3선( 17대 , 18대 , 19대 )",본회의,135,108,23,4
516,신상진,새누리당,"3선( 17대 , 18대 , 19대 )",국토교통위원회,234,162,63,9
516,신상진,새누리당,"3선( 17대 , 18대 , 19대 )",예산결산특별위원회,189,90,90,9
516,신상진,새누리당,"3선( 17대 , 18대 , 19대 )",중동호흡기증후군대책특별위원회,81,81,0,0
598,신성범,새누리당,"재선( 18대 , 19대 )",본회의,135,135,0,0
